id,run_id,scenario_id,timestamp_local,recommended_ac_units_on,recommended_ac_setpoint_c,recommended_fan_units_on,grid_energy_kwh,solar_energy_used_kwh,battery_charge_kwh,battery_discharge_kwh,battery_soc_kwh,cooling_energy_kwh,estimated_indoor_temp_c,comfort_status,interval_cost_pkr,interval_emissions_kgco2e,reason_code,explanation,constraint_violation_count,is_baseline
15541,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T13:00:00,6,22,10,4.4525,1.985,0,0,5,3.9375,32.41,infeasible,142.48,2.0036,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T13:00:00. All available resources are being utilized.,0,1
15542,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T13:15:00,6,22,10,4.47,1.9675,0,0,5,3.9375,32.86,infeasible,143.04,2.0115,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T13:15:00. All available resources are being utilized.,0,1
15543,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T13:30:00,6,22,10,4.495,1.9425,0,0,5,3.9375,33.3,infeasible,143.84,2.0228,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T13:30:00. All available resources are being utilized.,0,1
15544,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T13:45:00,6,22,10,4.5275,1.91,0,0,5,3.9375,33.73,infeasible,144.88,2.0374,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T13:45:00. All available resources are being utilized.,0,1
15545,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T14:00:00,6,22,10,4.5675,1.87,0,0,5,3.9375,34.15,infeasible,146.16,2.0554,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T14:00:00. All available resources are being utilized.,0,1
15546,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T14:15:00,6,22,10,4.6125,1.825,0,0,5,3.9375,34.55,infeasible,147.6,2.0756,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T14:15:00. All available resources are being utilized.,0,1
15547,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T14:30:00,6,22,10,4.6675,1.77,0,0,5,3.9375,34.93,infeasible,149.36,2.1004,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T14:30:00. All available resources are being utilized.,0,1
15548,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T14:45:00,6,22,10,4.725,1.7125,0,0,5,3.9375,35.28,infeasible,151.2,2.1262,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T14:45:00. All available resources are being utilized.,0,1
15549,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T15:00:00,6,22,10,4.7925,1.645,0,0,5,3.9375,35.59,infeasible,153.36,2.1566,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T15:00:00. All available resources are being utilized.,0,1
15550,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T15:15:00,6,22,10,4.8625,1.575,0,0,5,3.9375,35.87,infeasible,155.6,2.1881,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T15:15:00. All available resources are being utilized.,0,1
15551,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T15:30:00,6,22,10,4.94,1.4975,0,0,5,3.9375,36.1,infeasible,158.08,2.223,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T15:30:00. All available resources are being utilized.,0,1
15552,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T15:45:00,6,22,10,5.0225,1.415,0,0,5,3.9375,36.28,infeasible,160.72,2.2601,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T15:45:00. All available resources are being utilized.,0,1
15553,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T16:00:00,6,22,10,5.1125,1.325,0,0,5,3.9375,36.41,infeasible,163.6,2.3006,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T16:00:00. All available resources are being utilized.,0,1
15554,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T16:15:00,6,22,10,5.205,1.2325,0,0,5,3.9375,36.48,infeasible,166.56,2.3423,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T16:15:00. All available resources are being utilized.,0,1
15555,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T16:30:00,6,22,10,5.3025,1.135,0,0,5,3.9375,36.49,infeasible,169.68,2.3861,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T16:30:00. All available resources are being utilized.,0,1
15556,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T16:45:00,6,22,10,5.4025,1.035,0,0,5,3.9375,36.44,infeasible,172.88,2.4311,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T16:45:00. All available resources are being utilized.,0,1
15557,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T17:00:00,6,22,10,5.5075,0.93,0,0,5,3.9375,36.33,infeasible,176.24,2.4784,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T17:00:00. All available resources are being utilized.,0,1
15558,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T17:15:00,6,22,10,5.6175,0.82,0,0,5,3.9375,36.16,infeasible,179.76,2.5279,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T17:15:00. All available resources are being utilized.,0,1
15559,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T17:30:00,6,22,10,5.7275,0.71,0,0,5,3.9375,35.93,infeasible,183.28,2.5774,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T17:30:00. All available resources are being utilized.,0,1
15560,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T17:45:00,6,22,10,5.8425,0.595,0,0,5,3.9375,35.63,infeasible,186.96,2.6291,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T17:45:00. All available resources are being utilized.,0,1
15561,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T18:00:00,6,22,10,5.96,0.4775,0,0,5,3.9375,35.27,infeasible,268.2,2.682,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T18:00:00. All available resources are being utilized.,0,1
15562,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T18:15:00,6,22,10,6.0775,0.36,0,0,5,3.9375,34.85,infeasible,273.4875,2.7349,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T18:15:00. All available resources are being utilized.,0,1
15563,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T18:30:00,6,22,10,6.1975,0.24,0,0,5,3.9375,34.37,infeasible,278.8875,2.7889,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T18:30:00. All available resources are being utilized.,0,1
15564,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T18:45:00,6,22,10,6.3175,0.12,0,0,5,3.9375,33.83,infeasible,284.2875,2.8429,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T18:45:00. All available resources are being utilized.,0,1
15565,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T19:00:00,6,22,10,6.4375,0,0,0,5,3.9375,33.23,infeasible,289.6875,2.8969,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T19:00:00. All available resources are being utilized.,0,1
15566,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T19:15:00,6,22,10,6.4375,0,0,0,5,3.9375,32.64,infeasible,289.6875,2.8969,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T19:15:00. All available resources are being utilized.,0,1
15567,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T19:30:00,6,22,10,6.4375,0,0,0,5,3.9375,32.05,infeasible,289.6875,2.8969,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T19:30:00. All available resources are being utilized.,0,1
15568,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T19:45:00,6,22,10,6.4375,0,0,0,5,3.9375,31.46,infeasible,289.6875,2.8969,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T19:45:00. All available resources are being utilized.,0,1
15569,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T20:00:00,6,22,10,6.4375,0,0,0,5,3.9375,30.88,infeasible,289.6875,2.8969,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T20:00:00. All available resources are being utilized.,0,1
15570,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T20:15:00,6,22,10,6.4375,0,0,0,5,3.9375,30.3,infeasible,289.6875,2.8969,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T20:15:00. All available resources are being utilized.,0,1
15571,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T20:30:00,6,22,10,6.4375,0,0,0,5,3.9375,29.73,infeasible,289.6875,2.8969,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T20:30:00. All available resources are being utilized.,0,1
15572,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T20:45:00,6,22,10,6.4375,0,0,0,5,3.9375,29.16,infeasible,289.6875,2.8969,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T20:45:00. All available resources are being utilized.,0,1
15573,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T21:00:00,6,22,10,6.4375,0,0,0,5,3.9375,28.59,infeasible,289.6875,2.8969,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T21:00:00. All available resources are being utilized.,0,1
15574,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T21:15:00,6,22,10,6.4375,0,0,0,5,3.9375,28.03,infeasible,289.6875,2.8969,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T21:15:00. All available resources are being utilized.,0,1
15575,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T21:30:00,6,22,10,6.4375,0,0,0,5,3.9375,27.47,infeasible,289.6875,2.8969,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-03T21:30:00. All available resources are being utilized.,0,1
15576,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T21:45:00,6,22,10,6.4375,0,0,0,5,3.9375,26.91,unsafe,289.6875,2.8969,COMFORT_RISK,Indoor temperature approaching comfort limits. Cooling adjusted to maintain occupant comfort.,0,1
15577,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T22:00:00,6,22,10,6.4375,0,0,0,5,3.9375,25.99,unsafe,115.875,2.8969,COMFORT_RISK,Indoor temperature approaching comfort limits. Cooling adjusted to maintain occupant comfort.,0,1
15578,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T22:15:00,6,22,10,6.4375,0,0,0,5,3.9375,25.27,unsafe,115.875,2.8969,COMFORT_RISK,Indoor temperature approaching comfort limits. Cooling adjusted to maintain occupant comfort.,0,1
15579,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T22:30:00,6,22,10,6.4375,0,0,0,5,3.9375,24.72,warning,115.875,2.8969,COMFORT_RISK,Indoor temperature approaching comfort limits. Cooling adjusted to maintain occupant comfort.,0,1
15580,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T22:45:00,6,22,10,6.4375,0,0,0,5,3.9375,24.29,warning,115.875,2.8969,COMFORT_RISK,Indoor temperature approaching comfort limits. Cooling adjusted to maintain occupant comfort.,0,1
15581,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T23:00:00,6,22,10,6.4375,0,0,0,5,3.9375,23.96,within_range,115.875,2.8969,BUDGET_RISK,Daily cost (PKR 15750) approaching budget ceiling (PKR 15000). Reducing non-essential cooling.,0,1
15582,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T23:15:00,6,22,10,6.4375,0,0,0,5,3.9375,23.7,within_range,115.875,2.8969,BUDGET_RISK,Daily cost (PKR 15866) approaching budget ceiling (PKR 15000). Reducing non-essential cooling.,0,1
15583,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T23:30:00,6,22,10,6.4375,0,0,0,5,3.9375,23.5,within_range,115.875,2.8969,BUDGET_RISK,Daily cost (PKR 15982) approaching budget ceiling (PKR 15000). Reducing non-essential cooling.,0,1
15584,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-03T23:45:00,6,22,10,6.4375,0,0,0,5,3.9375,23.34,within_range,115.875,2.8969,BUDGET_RISK,Daily cost (PKR 16098) approaching budget ceiling (PKR 15000). Reducing non-essential cooling.,0,1
15585,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T00:00:00,6,22,10,6.4375,0,0,0,5,3.9375,23.21,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15586,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T00:15:00,6,22,10,6.4375,0,0,0,5,3.9375,23.11,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15587,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T00:30:00,6,22,10,6.4375,0,0,0,5,3.9375,23.03,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15588,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T00:45:00,6,22,10,6.4375,0,0,0,5,3.9375,22.97,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15589,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T01:00:00,6,22,10,6.4375,0,0,0,5,3.9375,22.92,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15590,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T01:15:00,6,22,10,6.4375,0,0,0,5,3.9375,22.88,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15591,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T01:30:00,6,22,10,6.4375,0,0,0,5,3.9375,22.85,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15592,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T01:45:00,6,22,10,6.4375,0,0,0,5,3.9375,22.83,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15593,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T02:00:00,6,22,10,6.4375,0,0,0,5,3.9375,22.81,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15594,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T02:15:00,6,22,10,6.4375,0,0,0,5,3.9375,22.8,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15595,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T02:30:00,6,22,10,6.4375,0,0,0,5,3.9375,22.79,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15596,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T02:45:00,6,22,10,6.4375,0,0,0,5,3.9375,22.78,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15597,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T03:00:00,6,22,10,6.4375,0,0,0,5,3.9375,22.77,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15598,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T03:15:00,6,22,10,6.4375,0,0,0,5,3.9375,22.77,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15599,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T03:30:00,6,22,10,6.4375,0,0,0,5,3.9375,22.77,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15600,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T03:45:00,6,22,10,6.4375,0,0,0,5,3.9375,22.77,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15601,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T04:00:00,6,22,10,6.4375,0,0,0,5,3.9375,22.77,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15602,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T04:15:00,6,22,10,6.4375,0,0,0,5,3.9375,22.77,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15603,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T04:30:00,6,22,10,6.4375,0,0,0,5,3.9375,22.77,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15604,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T04:45:00,6,22,10,6.4375,0,0,0,5,3.9375,22.77,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15605,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T05:00:00,6,22,10,6.4375,0,0,0,5,3.9375,22.77,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15606,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T05:15:00,6,22,10,6.4375,0,0,0,5,3.9375,22.77,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15607,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T05:30:00,6,22,10,6.4375,0,0,0,5,3.9375,22.77,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15608,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T05:45:00,6,22,10,6.4375,0,0,0,5,3.9375,22.77,within_range,115.875,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15609,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T06:00:00,6,22,10,6.4375,0,0,0,5,3.9375,23.16,within_range,206,2.8969,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15610,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T06:15:00,6,22,10,6.3175,0.12,0,0,5,3.9375,23.52,within_range,202.16,2.8429,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15611,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T06:30:00,6,22,10,6.1975,0.24,0,0,5,3.9375,23.87,within_range,198.32,2.7889,BATTERY_LOW,Battery SoC (5.00 kWh) near minimum reserve (5 kWh). Prioritizing battery charging.,0,1
15612,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T06:45:00,6,22,10,6.0775,0.36,0,0,5,3.9375,24.2,warning,194.48,2.7349,COMFORT_RISK,Indoor temperature approaching comfort limits. Cooling adjusted to maintain occupant comfort.,0,1
15613,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T07:00:00,6,22,10,5.96,0.4775,0,0,5,3.9375,24.52,warning,190.72,2.682,COMFORT_RISK,Indoor temperature approaching comfort limits. Cooling adjusted to maintain occupant comfort.,0,1
15614,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T07:15:00,6,22,10,5.8425,0.595,0,0,5,3.9375,24.83,warning,186.96,2.6291,COMFORT_RISK,Indoor temperature approaching comfort limits. Cooling adjusted to maintain occupant comfort.,0,1
15615,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T07:30:00,6,22,10,5.7275,0.71,0,0,5,3.9375,25.13,unsafe,183.28,2.5774,COMFORT_RISK,Indoor temperature approaching comfort limits. Cooling adjusted to maintain occupant comfort.,0,1
15616,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T07:45:00,6,22,10,5.6175,0.82,0,0,5,3.9375,25.42,unsafe,179.76,2.5279,COMFORT_RISK,Indoor temperature approaching comfort limits. Cooling adjusted to maintain occupant comfort.,0,1
15617,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T08:00:00,6,22,10,5.5075,0.93,0,0,5,3.9375,25.71,unsafe,176.24,2.4784,COMFORT_RISK,Indoor temperature approaching comfort limits. Cooling adjusted to maintain occupant comfort.,0,1
15618,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T08:15:00,6,22,10,5.4025,1.035,0,0,5,3.9375,25.99,unsafe,172.88,2.4311,COMFORT_RISK,Indoor temperature approaching comfort limits. Cooling adjusted to maintain occupant comfort.,0,1
15619,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T08:30:00,6,22,10,5.3025,1.135,0,0,5,3.9375,26.26,unsafe,169.68,2.3861,COMFORT_RISK,Indoor temperature approaching comfort limits. Cooling adjusted to maintain occupant comfort.,0,1
15620,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T08:45:00,6,22,10,5.205,1.2325,0,0,5,3.9375,26.52,unsafe,166.56,2.3423,HEAT_RISK,Extreme heat index of 35.52°C detected with 200 occupants present. Maximum cooling applied for safety.,0,1
15621,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T09:00:00,6,22,10,5.1125,1.325,0,0,5,3.9375,26.77,unsafe,163.6,2.3006,HEAT_RISK,Extreme heat index of 36.11°C detected with 200 occupants present. Maximum cooling applied for safety.,0,1
15622,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T09:15:00,6,22,10,5.0225,1.415,0,0,5,3.9375,27.01,infeasible,160.72,2.2601,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-04T09:15:00. All available resources are being utilized.,0,1
15623,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T09:30:00,6,22,10,4.94,1.4975,0,0,5,3.9375,27.24,infeasible,158.08,2.223,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-04T09:30:00. All available resources are being utilized.,0,1
15624,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T09:45:00,6,22,10,4.8625,1.575,0,0,5,3.9375,27.51,infeasible,155.6,2.1881,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-04T09:45:00. All available resources are being utilized.,0,1
15625,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T10:00:00,6,22,10,4.7925,1.645,0,0,5,3.9375,27.82,infeasible,153.36,2.1566,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-04T10:00:00. All available resources are being utilized.,0,1
15626,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T10:15:00,6,22,10,4.725,1.7125,0,0,5,3.9375,28.16,infeasible,151.2,2.1262,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-04T10:15:00. All available resources are being utilized.,0,1
15627,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T10:30:00,6,22,10,4.6675,1.77,0,0,5,3.9375,28.53,infeasible,149.36,2.1004,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-04T10:30:00. All available resources are being utilized.,0,1
15628,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T10:45:00,6,22,10,4.6125,1.825,0,0,5,3.9375,28.93,infeasible,147.6,2.0756,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-04T10:45:00. All available resources are being utilized.,0,1
15629,89cbe09c-56f4-4bd7-b34a-d397c419cb8a,custom_hospital_karachi,2026-07-04T11:00:00,6,22,10,4.5675,1.87,0,0,5,3.9375,29.35,infeasible,146.16,2.0554,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-07-04T11:00:00. All available resources are being utilized.,0,1
